source_x,source_y,dest_x,dest_y,straight_distance,vehicle_count,hour,is_rush_hour,is_weekend,avg_network_congestion,scenario,scenario_normal,scenario_morning,scenario_evening,scenario_weekend,scenario_special,path_length,travel_time,total_distance,avg_congestion,computation_time
-0.0814788,51.5109018,-0.0969199,51.5183128,0.01712747763711763,150,11,0,0,15.098285224095422,Normal,1,0,0,0,0,283,5527.16546760769,3208.3368170951053,15.098285224095422,0.0048139095306396484
-0.0969199,51.5183128,-0.0908074,51.5115047,0.009149474403478715,150,10,0,0,9.904683305223323,Normal,1,0,0,0,0,151,1923.8170716703826,1256.7844147709977,9.904683305223323,0.003612995147705078
-0.0951373,51.5164332,-0.0921984,51.5127289,0.004728527434626857,150,13,0,0,10.529396567647499,Normal,1,0,0,0,0,93,1255.0714141966105,842.8628783845787,10.529396567647499,0.0030269622802734375
-0.0921984,51.5127289,-0.0842874,51.5131213,0.007920725898552613,150,10,0,0,12.02401601598434,Normal,1,0,0,0,0,218,3377.1061539816883,2406.266600530268,12.02401601598434,0.006317138671875
-0.1051576,51.5112484,-0.1020931,51.5120632,0.0031709713480258537,150,10,0,0,8.855505021878603,Normal,1,0,0,0,0,110,1221.2977426668017,1811.4090952920603,8.855505021878603,0.0025818347930908203
-0.0921984,51.5127289,-0.0814788,51.5109018,0.010874195076878077,150,12,0,0,10.631220994979493,Normal,1,0,0,0,0,120,1625.8875433482292,1504.9201053557597,10.631220994979493,0.004613161087036133
-0.0814788,51.5109018,-0.0990607,51.5195968,0.019614439390664526,150,11,0,0,15.551380342877481,Normal,1,0,0,0,0,271,5450.668604804303,3162.6611013168717,15.551380342877481,0.0033059120178222656
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,0,9,1,0,2.1401045017704146,Morning,0,1,0,0,0,136,327.9440037815554,1579.622261483395,2.1401045017704146,0.005233049392700195
-0.0842874,51.5131213,-0.0921984,51.5127289,0.007920725898552613,0,9,1,0,2.2144808644205716,Morning,0,1,0,0,0,335,855.6630414387993,3737.7877105499365,2.2144808644205716,0.003719806671142578
-0.0814788,51.5109018,-0.0842874,51.5131213,0.0035797226442855867,0,9,1,0,1.9909119325849967,Morning,0,1,0,0,0,121,269.92511816051774,1319.7980400210972,1.9909119325849967,0.001962900161743164
-0.0814788,51.5109018,-0.0969199,51.5183128,0.01712747763711763,0,7,1,0,2.2360950263355384,Morning,0,1,0,0,0,275,704.4386710936583,3194.277417641832,2.2360950263355384,0.0032880306243896484
-0.0969199,51.5183128,-0.0908074,51.5115047,0.009149474403478715,0,9,1,0,1.6496670398239341,Morning,0,1,0,0,0,136,258.73760836026713,1105.5265851386514,1.6496670398239341,0.003031015396118164
-0.0951373,51.5164332,-0.0921984,51.5127289,0.004728527434626857,0,7,1,0,1.809416098851014,Morning,0,1,0,0,0,93,190.63953395027443,842.8628783845787,1.809416098851014,0.0025620460510253906
-0.0921984,51.5127289,-0.0842874,51.5131213,0.007920725898552613,0,9,1,0,2.006915488878209,Morning,0,1,0,0,0,201,452.78665789864783,2197.3284747698012,2.006915488878209,0.005825042724609375
-0.1051576,51.5112484,-0.1020931,51.5120632,0.0031709713480258537,0,8,1,0,1.9561292738299623,Morning,0,1,0,0,0,148,327.3181852412964,1511.8308024850216,1.9561292738299623,0.003242969512939453
-0.0921984,51.5127289,-0.0814788,51.5109018,0.010874195076878077,0,8,1,0,2.229801578152005,Morning,0,1,0,0,0,96,243.27577329448093,1125.6204117485713,2.229801578152005,0.004040956497192383
-0.0814788,51.5109018,-0.0990607,51.5195968,0.019614439390664526,0,8,1,0,2.2989685413364005,Morning,0,1,0,0,0,263,691.4375068891177,3148.6017018635985,2.2989685413364005,0.0031290054321289062
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,25,9,1,0,3.7628712336606367,Morning,0,1,0,0,0,136,628.8988662952928,1579.622261483395,3.7628712336606367,0.004889011383056641
-0.0842874,51.5131213,-0.0921984,51.5127289,0.007920725898552613,25,9,1,0,7.629965908873117,Morning,0,1,0,0,0,343,3360.6904838472274,3751.84711000321,7.629965908873117,0.004019021987915039
-0.0814788,51.5109018,-0.0842874,51.5131213,0.0035797226442855867,25,9,1,0,8.420701337383008,Morning,0,1,0,0,0,121,1305.9699323314862,1319.7980400210972,8.420701337383008,0.0019812583923339844
-0.0814788,51.5109018,-0.0969199,51.5183128,0.01712747763711763,25,7,1,0,7.096436042621638,Morning,0,1,0,0,0,283,2569.4444163407056,3208.3368170951053,7.096436042621638,0.0030100345611572266
-0.0969199,51.5183128,-0.0908074,51.5115047,0.009149474403478715,25,9,1,0,6.076907515339344,Morning,0,1,0,0,0,136,1056.5816214814242,1105.5265851386514,6.076907515339344,0.003699779510498047
-0.0951373,51.5164332,-0.0921984,51.5127289,0.004728527434626857,25,7,1,0,5.4032681480414775,Morning,0,1,0,0,0,91,619.7006485928774,822.9642631942756,5.4032681480414775,0.002755880355834961
-0.0921984,51.5127289,-0.0842874,51.5131213,0.007920725898552613,25,9,1,0,6.552282209926991,Morning,0,1,0,0,0,201,1677.432427614786,2197.3284747698012,6.552282209926991,0.006008148193359375
-0.1051576,51.5112484,-0.1020931,51.5120632,0.0031709713480258537,25,8,1,0,4.261814911367434,Morning,0,1,0,0,0,110,555.3167892790393,1811.4090952920603,4.261814911367434,0.0028510093688964844
-0.0921984,51.5127289,-0.0814788,51.5109018,0.010874195076878077,25,8,1,0,3.90896905388149,Morning,0,1,0,0,0,101,485.6036748275652,1145.9154887018483,3.90896905388149,0.004081010818481445
-0.0814788,51.5109018,-0.0990607,51.5195968,0.019614439390664526,25,8,1,0,7.405394682138285,Morning,0,1,0,0,0,271,2569.9981189847576,3162.6611013168717,7.405394682138285,0.002959728240966797
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,50,9,1,0,7.4708019102168475,Morning,0,1,0,0,0,128,1217.7386713786927,1601.15143825007,7.4708019102168475,0.005476236343383789
-0.0842874,51.5131213,-0.0921984,51.5127289,0.007920725898552613,50,9,1,0,10.535309194496694,Morning,0,1,0,0,0,362,4917.977973910127,3952.2687586483385,10.535309194496694,0.0039730072021484375
-0.0814788,51.5109018,-0.0842874,51.5131213,0.0035797226442855867,50,9,1,0,10.26707778664753,Morning,0,1,0,0,0,121,1590.5773929935592,1319.7980400210972,10.26707778664753,0.0019769668579101562
-0.0814788,51.5109018,-0.0969199,51.5183128,0.01712747763711763,50,7,1,0,9.964644823777958,Morning,0,1,0,0,0,283,3630.9405810926096,3208.3368170951053,9.964644823777958,0.003113985061645508
-0.0969199,51.5183128,-0.0908074,51.5115047,0.009149474403478715,50,9,1,0,9.737270351812569,Morning,0,1,0,0,0,136,1706.5882730274907,1105.5265851386514,9.737270351812569,0.003338336944580078
-0.0951373,51.5164332,-0.0921984,51.5127289,0.004728527434626857,50,7,1,0,8.059949877143596,Morning,0,1,0,0,0,93,955.1756752061237,842.8628783845787,8.059949877143596,0.0029070377349853516
-0.0921984,51.5127289,-0.0842874,51.5131213,0.007920725898552613,50,9,1,0,9.869298873468225,Morning,0,1,0,0,0,203,2571.056133713728,2255.0087708979213,9.869298873468225,0.00640416145324707
-0.1051576,51.5112484,-0.1020931,51.5120632,0.0031709713480258537,50,8,1,0,6.868718190161833,Morning,0,1,0,0,0,110,930.4993120044631,1811.4090952920603,6.868718190161833,0.0028290748596191406
-0.0921984,51.5127289,-0.0814788,51.5109018,0.010874195076878077,50,8,1,0,9.710877724183108,Morning,0,1,0,0,0,105,1296.5547629365526,1353.6622757234131,9.710877724183108,0.005293846130371094
-0.0814788,51.5109018,-0.0990607,51.5195968,0.019614439390664526,50,8,1,0,10.57279355451123,Morning,0,1,0,0,0,271,3689.969050544794,3162.6611013168717,10.57279355451123,0.0032448768615722656
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,100,9,1,0,13.759868172880322,Morning,0,1,0,0,0,128,2261.1300093660116,1601.15143825007,13.759868172880322,0.0063211917877197266
-0.0842874,51.5131213,-0.0921984,51.5127289,0.007920725898552613,100,9,1,0,12.65806522708541,Morning,0,1,0,0,0,362,5921.2315954455335,3952.2687586483385,12.65806522708541,0.004100799560546875
-0.0814788,51.5109018,-0.0842874,51.5131213,0.0035797226442855867,100,9,1,0,10.904149689364163,Morning,0,1,0,0,0,121,1693.8846918668783,1319.7980400210972,10.904149689364163,0.0020530223846435547
-0.0814788,51.5109018,-0.0969199,51.5183128,0.01712747763711763,100,7,1,0,13.119019728265496,Morning,0,1,0,0,0,283,4796.676456395331,3208.3368170951053,13.119019728265496,0.0033998489379882812
-0.0969199,51.5183128,-0.0908074,51.5115047,0.009149474403478715,100,9,1,0,10.055208527588817,Morning,0,1,0,0,0,136,1761.7377324586612,1105.5265851386514,10.055208527588817,0.003103017807006836
-0.0951373,51.5164332,-0.0921984,51.5127289,0.004728527434626857,100,7,1,0,9.271673401122989,Morning,0,1,0,0,0,93,1102.3524832554167,842.8628783845787,9.271673401122989,0.002707958221435547
-0.0921984,51.5127289,-0.0842874,51.5131213,0.007920725898552613,100,9,1,0,11.011881392779927,Morning,0,1,0,0,0,203,2876.1367110958445,2255.0087708979213,11.011881392779927,0.006057024002075195
-0.1051576,51.5112484,-0.1020931,51.5120632,0.0031709713480258537,100,8,1,0,7.4083043657704355,Morning,0,1,0,0,0,110,1017.7910744880736,1811.4090952920603,7.4083043657704355,0.002538919448852539
-0.0921984,51.5127289,-0.0814788,51.5109018,0.010874195076878077,100,8,1,0,11.245870723437893,Morning,0,1,0,0,0,105,1508.9516968959167,1353.6622757234131,11.245870723437893,0.004461050033569336
-0.0814788,51.5109018,-0.0990607,51.5195968,0.019614439390664526,100,8,1,0,13.88923956374328,Morning,0,1,0,0,0,271,4862.821376155596,3162.6611013168717,13.88923956374328,0.0034990310668945312
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,150,9,1,0,14.210476380053292,Morning,0,1,0,0,0,128,2337.139153426347,1601.15143825007,14.210476380053292,0.005487203598022461
-0.0842874,51.5131213,-0.0921984,51.5127289,0.007920725898552613,150,9,1,0,13.470228549513212,Morning,0,1,0,0,0,362,6307.030217236219,3952.2687586483385,13.470228549513212,0.0038809776306152344
-0.0814788,51.5109018,-0.0842874,51.5131213,0.0035797226442855867,150,9,1,0,13.382608580666567,Morning,0,1,0,0,0,121,2084.972484792507,1319.7980400210972,13.382608580666567,0.002315998077392578
-0.0814788,51.5109018,-0.0969199,51.5183128,0.01712747763711763,150,7,1,0,14.629429699684064,Morning,0,1,0,0,0,283,5355.220909059355,3208.3368170951053,14.629429699684064,0.0034379959106445312
-0.0969199,51.5183128,-0.0908074,51.5115047,0.009149474403478715,150,9,1,0,10.650238873838225,Morning,0,1,0,0,0,136,1867.726310821774,1105.5265851386514,10.650238873838225,0.0029969215393066406
-0.0951373,51.5164332,-0.0921984,51.5127289,0.004728527434626857,150,7,1,0,10.447620785204547,Morning,0,1,0,0,0,93,1245.2910306164335,842.8628783845787,10.447620785204547,0.002707958221435547
-0.0921984,51.5127289,-0.0842874,51.5131213,0.007920725898552613,150,9,1,0,12.411728754456899,Morning,0,1,0,0,0,203,3249.515255079944,2255.0087708979213,12.411728754456899,0.0059092044830322266
-0.1051576,51.5112484,-0.1020931,51.5120632,0.0031709713480258537,150,8,1,0,8.89173658941921,Morning,0,1,0,0,0,110,1230.3862640999496,1811.4090952920603,8.89173658941921,0.002526998519897461
-0.0921984,51.5127289,-0.0814788,51.5109018,0.010874195076878077,150,8,1,0,11.520113494671504,Morning,0,1,0,0,0,105,1547.2188741811885,1353.6622757234131,11.520113494671504,0.004183053970336914
-0.0814788,51.5109018,-0.0990607,51.5195968,0.019614439390664526,150,8,1,0,15.036022757741662,Morning,0,1,0,0,0,271,5269.715969122501,3162.6611013168717,15.036022757741662,0.0032510757446289062
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,0,19,1,0,2.486982636236941,Evening,0,0,1,0,0,136,391.9916901613808,1579.622261483395,2.486982636236941,0.005349159240722656
-0.0842874,51.5131213,-0.0921984,51.5127289,0.007920725898552613,0,19,1,0,2.4418500057239187,Evening,0,0,1,0,0,335,954.8200067762654,3737.7877105499365,2.4418500057239187,0.0038127899169921875
-0.0814788,51.5109018,-0.0842874,51.5131213,0.0035797226442855867,0,18,1,0,2.373752859468012,Evening,0,0,1,0,0,121,333.98434412726294,1319.7980400210972,2.373752859468012,0.002034902572631836
-0.0814788,51.5109018,-0.0969199,51.5183128,0.01712747763711763,0,17,1,0,2.49710708445327,Evening,0,0,1,0,0,275,797.3873075258975,3194.277417641832,2.49710708445327,0.0033211708068847656
-0.0969199,51.5183128,-0.0908074,51.5115047,0.009149474403478715,0,19,1,0,1.8225044944357145,Evening,0,0,1,0,0,136,289.64774716906663,1105.5265851386514,1.8225044944357145,0.0030319690704345703
-0.0951373,51.5164332,-0.0921984,51.5127289,0.004728527434626857,0,19,1,0,2.0884911158985835,Evening,0,0,1,0,0,91,222.0110610490797,822.9642631942756,2.0884911158985835,0.002641916275024414
-0.0921984,51.5127289,-0.0842874,51.5131213,0.007920725898552613,0,18,1,0,2.357861480307161,Evening,0,0,1,0,0,201,552.3129019573324,2197.3284747698012,2.357861480307161,0.005999326705932617
-0.1051576,51.5112484,-0.1020931,51.5120632,0.0031709713480258537,0,17,1,0,2.2252541226467666,Evening,0,0,1,0,0,148,381.87730355106794,1511.8308024850216,2.2252541226467666,0.0033669471740722656
-0.0921984,51.5127289,-0.0814788,51.5109018,0.010874195076878077,0,17,1,0,2.5312813416558426,Evening,0,0,1,0,0,96,280.0684161544518,1125.6204117485713,2.5312813416558426,0.0039827823638916016
-0.0814788,51.5109018,-0.0990607,51.5195968,0.019614439390664526,0,18,1,0,2.5806579366452143,Evening,0,0,1,0,0,263,788.8696102140965,3148.6017018635985,2.5806579366452143,0.003236055374145508
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,25,19,1,0,3.2650986250345246,Evening,0,0,1,0,0,140,560.595118642963,1551.28355382144,3.2650986250345246,0.004926204681396484
-0.0842874,51.5131213,-0.0921984,51.5127289,0.007920725898552613,25,19,1,0,4.927257789980824,Evening,0,0,1,0,0,362,2257.8852014698323,3952.2687586483385,4.927257789980824,0.004403829574584961
-0.0814788,51.5109018,-0.0842874,51.5131213,0.0035797226442855867,25,18,1,0,3.227568282927177,Evening,0,0,1,0,0,121,477.32717380669925,1319.7980400210972,3.227568282927177,0.0020532608032226562
-0.0814788,51.5109018,-0.0969199,51.5183128,0.01712747763711763,25,17,1,0,4.075650089091312,Evening,0,0,1,0,0,283,1442.076193812943,3208.3368170951053,4.075650089091312,0.0031690597534179688
-0.0969199,51.5183128,-0.0908074,51.5115047,0.009149474403478715,25,19,1,0,5.937611177590049,Evening,0,0,1,0,0,136,1033.0722784426312,1105.5265851386514,5.937611177590049,0.003854990005493164
-0.0951373,51.5164332,-0.0921984,51.5127289,0.004728527434626857,25,19,1,0,5.766685526433939,Evening,0,0,1,0,0,93,677.7105328900763,842.8628783845787,5.766685526433939,0.0029141902923583984
-0.0921984,51.5127289,-0.0842874,51.5131213,0.007920725898552613,25,18,1,0,3.488748915750681,Evening,0,0,1,0,0,201,868.7295614364486,2197.3284747698012,3.488748915750681,0.005755901336669922
-0.1051576,51.5112484,-0.1020931,51.5120632,0.0031709713480258537,25,17,1,0,4.523048447753709,Evening,0,0,1,0,0,110,594.0556169448695,1811.4090952920603,4.523048447753709,0.0027861595153808594
-0.0921984,51.5127289,-0.0814788,51.5109018,0.010874195076878077,25,17,1,0,3.7705285251718506,Evening,0,0,1,0,0,101,470.25955899618845,1145.9154887018483,3.7705285251718506,0.004088878631591797
-0.0814788,51.5109018,-0.0990607,51.5195968,0.019614439390664526,25,18,1,0,4.224369433606816,Evening,0,0,1,0,0,271,1432.2069374103633,3162.6611013168717,4.224369433606816,0.0030651092529296875
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,50,19,1,0,5.747054836135834,Evening,0,0,1,0,0,140,1020.344777361052,1551.28355382144,5.747054836135834,0.00524592399597168
-0.0842874,51.5131213,-0.0921984,51.5127289,0.007920725898552613,50,19,1,0,12.411916841374286,Evening,0,0,1,0,0,362,5803.0148111559,3952.2687586483385,12.411916841374286,0.003846883773803711
-0.0814788,51.5109018,-0.0842874,51.5131213,0.0035797226442855867,50,18,1,0,10.730708349435464,Evening,0,0,1,0,0,121,1666.764335229803,1319.7980400210972,10.730708349435464,0.0019578933715820312
-0.0814788,51.5109018,-0.0969199,51.5183128,0.01712747763711763,50,17,1,0,12.652515209645065,Evening,0,0,1,0,0,283,4622.934453607135,3208.3368170951053,12.652515209645065,0.0033431053161621094
-0.0969199,51.5183128,-0.0908074,51.5115047,0.009149474403478715,50,19,1,0,9.613140502855051,Evening,0,0,1,0,0,136,1684.0464928379058,1105.5265851386514,9.613140502855051,0.003579854965209961
-0.0951373,51.5164332,-0.0921984,51.5127289,0.004728527434626857,50,19,1,0,7.835309940264247,Evening,0,0,1,0,0,93,929.2260186613461,842.8628783845787,7.835309940264247,0.002766847610473633
-0.0921984,51.5127289,-0.0842874,51.5131213,0.007920725898552613,50,18,1,0,10.079163840188388,Evening,0,0,1,0,0,203,2626.2794505703455,2255.0087708979213,10.079163840188388,0.0062100887298583984
-0.1051576,51.5112484,-0.1020931,51.5120632,0.0031709713480258537,50,17,1,0,6.087750136109753,Evening,0,0,1,0,0,110,825.960011172382,1811.4090952920603,6.087750136109753,0.002911090850830078
-0.0921984,51.5127289,-0.0814788,51.5109018,0.010874195076878077,50,17,1,0,9.788473590002551,Evening,0,0,1,0,0,105,1306.553416523185,1353.6622757234131,9.788473590002551,0.0054798126220703125
-0.0814788,51.5109018,-0.0990607,51.5195968,0.019614439390664526,50,18,1,0,13.277825649664857,Evening,0,0,1,0,0,271,4646.291668382667,3162.6611013168717,13.277825649664857,0.0032792091369628906
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,100,19,1,0,10.52716999938808,Evening,0,0,1,0,0,128,1724.2633706172671,1601.15143825007,10.52716999938808,0.0053179264068603516
-0.0842874,51.5131213,-0.0921984,51.5127289,0.007920725898552613,100,19,1,0,13.38939458799282,Evening,0,0,1,0,0,362,6270.565852981661,3952.2687586483385,13.38939458799282,0.004347324371337891
-0.0814788,51.5109018,-0.0842874,51.5131213,0.0035797226442855867,100,18,1,0,12.54482541948369,Evening,0,0,1,0,0,121,1954.1971531840375,1319.7980400210972,12.54482541948369,0.002223968505859375
-0.0814788,51.5109018,-0.0969199,51.5183128,0.01712747763711763,100,17,1,0,13.52269957633918,Evening,0,0,1,0,0,283,4947.399038971624,3208.3368170951053,13.52269957633918,0.003400087356567383
